time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),wind_speed_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2025-05-17 09:00:00,9.8,77,0.00,10.2,12.7,0.217,0.13,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 10:00:00,10.9,68,0.00,10.9,12.6,0.217,0.13,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 11:00:00,12.3,59,0.00,12.0,12.5,0.216,0.13,7.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 12:00:00,15.4,48,0.00,14.2,12.5,0.213,0.13,8.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 13:00:00,17.8,39,0.00,16.3,12.7,0.210,0.13,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 14:00:00,18.3,36,0.00,17.6,12.9,0.208,0.13,10.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 15:00:00,18.4,33,0.00,18.7,13.1,0.205,0.13,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 16:00:00,17.5,38,0.00,19.0,13.3,0.204,0.13,14.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 17:00:00,16.2,44,0.00,18.9,13.6,0.202,0.13,15.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 18:00:00,15.7,45,0.00,18.5,13.8,0.200,0.13,12.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 19:00:00,14.9,47,0.00,17.7,14.0,0.199,0.13,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 20:00:00,13.0,58,0.00,16.5,14.1,0.198,0.13,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 21:00:00,10.5,72,0.00,14.9,14.1,0.198,0.13,7.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 22:00:00,9.1,80,0.00,13.5,14.1,0.198,0.13,5.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-17 23:00:00,8.8,80,0.00,12.5,14.0,0.197,0.13,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 00:00:00,8.7,81,0.00,11.8,13.9,0.197,0.13,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 01:00:00,8.7,79,0.00,11.3,13.8,0.197,0.131,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 02:00:00,8.8,81,0.10,10.9,13.7,0.198,0.131,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 03:00:00,9.0,82,0.00,10.7,13.5,0.198,0.131,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 04:00:00,9.1,82,0.00,11.0,13.5,0.198,0.131,3.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 05:00:00,8.8,85,0.00,10.7,13.3,0.198,0.131,2.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 06:00:00,8.2,88,0.00,10.2,13.2,0.198,0.131,1.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 07:00:00,9.1,86,0.00,10.2,13.0,0.197,0.131,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 08:00:00,10.8,74,0.00,10.9,12.9,0.197,0.131,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 09:00:00,12.6,59,0.00,12.3,12.9,0.196,0.131,0.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 10:00:00,14.1,54,0.00,14.0,12.9,0.195,0.131,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 11:00:00,15.9,42,0.00,15.6,13.0,0.194,0.131,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 12:00:00,16.7,37,0.00,17.0,13.1,0.191,0.131,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 13:00:00,17.3,36,0.00,18.3,13.3,0.189,0.131,7.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 14:00:00,17.8,35,0.00,19.4,13.5,0.186,0.131,6.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 15:00:00,18.3,34,0.00,20.2,13.8,0.184,0.131,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 16:00:00,18.6,34,0.00,20.5,13.9,0.190,0.131,4.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 17:00:00,18.8,33,0.00,20.8,14.2,0.188,0.131,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 18:00:00,18.5,35,0.00,20.4,14.5,0.186,0.131,5.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 19:00:00,17.8,38,0.00,19.5,14.7,0.185,0.131,5.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 20:00:00,16.1,57,0.00,18.3,14.9,0.184,0.131,1.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 21:00:00,13.6,65,0.00,16.6,14.9,0.184,0.131,2.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 22:00:00,12.0,77,0.00,15.2,14.9,0.184,0.131,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-18 23:00:00,11.1,83,0.00,14.0,14.9,0.184,0.131,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 00:00:00,10.7,82,0.00,12.9,14.8,0.184,0.132,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 01:00:00,10.7,74,0.00,12.0,14.6,0.184,0.132,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 02:00:00,10.2,72,0.00,11.3,14.5,0.184,0.132,2.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 03:00:00,9.6,72,0.00,10.6,14.3,0.184,0.132,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 04:00:00,9.5,70,0.00,10.8,14.3,0.172,0.132,3.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 05:00:00,8.7,76,0.00,10.3,14.1,0.172,0.132,3.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 06:00:00,8.1,82,0.00,9.8,13.9,0.172,0.132,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 07:00:00,9.8,78,0.00,9.9,13.7,0.172,0.132,4.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 08:00:00,12.7,68,0.00,11.0,13.5,0.172,0.132,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 09:00:00,15.3,52,0.00,12.9,13.5,0.171,0.132,0.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 10:00:00,17.2,44,0.00,15.0,13.5,0.170,0.132,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 11:00:00,18.7,39,0.00,17.0,13.6,0.168,0.132,10.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 12:00:00,19.8,33,0.00,18.7,13.8,0.166,0.132,13.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 13:00:00,20.4,34,0.00,20.2,14.0,0.164,0.132,13.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 14:00:00,20.5,36,0.00,21.2,14.3,0.161,0.132,13.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 15:00:00,20.9,35,0.00,22.0,14.6,0.159,0.132,10.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 16:00:00,21.1,33,0.00,22.1,14.6,0.156,0.132,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 17:00:00,21.3,31,0.00,22.2,14.9,0.154,0.132,12.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 18:00:00,21.3,30,0.00,21.9,15.2,0.153,0.132,13.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 19:00:00,19.6,37,0.00,21.1,15.4,0.152,0.132,10.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 20:00:00,15.5,61,0.00,19.7,15.6,0.151,0.132,12.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 21:00:00,13.8,76,0.70,18.0,15.7,0.158,0.132,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 22:00:00,13.1,89,0.10,16.4,15.7,0.159,0.132,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-19 23:00:00,12.1,92,0.00,15.2,15.7,0.159,0.132,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 00:00:00,12.4,89,0.00,14.5,15.6,0.159,0.132,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 01:00:00,10.9,93,0.00,13.6,15.5,0.159,0.132,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 02:00:00,10.2,92,0.00,12.8,15.3,0.159,0.132,6.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 03:00:00,9.5,92,0.00,12.1,15.2,0.159,0.132,5.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 04:00:00,8.9,93,0.00,12.0,15.1,0.160,0.132,4.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 05:00:00,8.4,92,0.00,11.3,14.9,0.160,0.132,4.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 06:00:00,8.6,88,0.00,10.8,14.7,0.160,0.132,5.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 07:00:00,10.4,83,0.00,10.8,14.5,0.160,0.132,7.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 08:00:00,12.4,78,0.00,11.7,14.4,0.160,0.132,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 09:00:00,14.1,71,0.00,12.9,14.3,0.160,0.132,6.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 10:00:00,15.4,62,0.00,14.5,14.2,0.159,0.132,8.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 11:00:00,16.8,55,0.00,16.3,14.2,0.158,0.132,9.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 12:00:00,18.0,49,0.00,17.9,14.3,0.157,0.132,12.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 13:00:00,19.2,45,0.00,19.5,14.5,0.155,0.132,11.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 14:00:00,19.8,44,0.00,20.8,14.7,0.154,0.132,11.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 15:00:00,20.0,43,0.00,21.6,15.0,0.152,0.132,11.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 16:00:00,20.2,43,0.00,22.3,15.2,0.145,0.132,11.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 17:00:00,19.8,45,0.00,22.3,15.5,0.144,0.132,11.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 18:00:00,19.4,47,0.00,22.0,15.7,0.143,0.132,9.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 19:00:00,18.7,50,0.00,21.2,15.9,0.143,0.132,5.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 20:00:00,17.2,60,0.00,20.0,16.1,0.142,0.132,5.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 21:00:00,14.6,75,0.00,18.4,16.1,0.142,0.132,4.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 22:00:00,13.2,83,0.00,16.9,16.1,0.142,0.132,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-20 23:00:00,12.1,88,0.00,15.7,16.1,0.142,0.132,3.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 00:00:00,11.2,90,0.00,14.7,16.0,0.142,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 01:00:00,10.8,89,0.00,13.8,15.9,0.142,0.132,2.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 02:00:00,10.6,87,0.00,13.1,15.7,0.142,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 03:00:00,10.5,84,0.00,12.4,15.6,0.142,0.132,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 04:00:00,9.9,85,0.00,11.9,15.6,0.138,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 05:00:00,9.7,85,0.00,11.5,15.4,0.138,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 06:00:00,9.7,85,0.00,11.1,15.2,0.138,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 07:00:00,11.7,77,0.00,11.3,15.0,0.138,0.132,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 08:00:00,14.2,69,0.00,12.4,14.8,0.138,0.132,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 09:00:00,16.5,58,0.00,14.3,14.7,0.137,0.132,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 10:00:00,18.5,52,0.00,16.5,14.7,0.137,0.132,2.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 11:00:00,20.2,46,0.00,18.8,14.8,0.136,0.132,0.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 12:00:00,21.7,41,0.00,20.8,15.0,0.135,0.132,3.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 13:00:00,22.9,38,0.00,22.5,15.3,0.134,0.132,7.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 14:00:00,23.6,35,0.00,23.7,15.5,0.132,0.132,11.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 15:00:00,22.8,38,0.00,24.5,15.8,0.131,0.132,14.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 16:00:00,21.5,49,0.00,23.6,16.0,0.131,0.132,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 17:00:00,21.9,51,0.00,23.5,16.3,0.131,0.132,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 18:00:00,21.0,54,0.60,23.0,16.5,0.135,0.132,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 19:00:00,19.7,63,0.00,21.9,16.7,0.135,0.132,0.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 20:00:00,18.8,71,0.00,20.8,16.8,0.135,0.132,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 21:00:00,17.2,79,0.00,19.4,16.9,0.135,0.132,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 22:00:00,16.0,82,0.00,18.0,16.9,0.135,0.132,0.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-21 23:00:00,15.2,85,0.00,16.8,16.9,0.135,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 00:00:00,14.5,87,0.00,15.8,16.8,0.135,0.132,1.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 01:00:00,13.8,89,0.00,14.9,16.7,0.135,0.132,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 02:00:00,12.9,92,0.00,14.2,16.5,0.135,0.132,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 03:00:00,12.3,93,0.00,13.6,16.4,0.135,0.132,3.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 04:00:00,13.0,88,0.00,14.6,16.5,0.120,0.132,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 05:00:00,12.5,89,0.00,14.0,16.4,0.120,0.132,3.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 06:00:00,12.5,89,0.00,13.5,16.2,0.120,0.132,4.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 07:00:00,13.8,83,0.00,13.6,16.0,0.120,0.132,5.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 08:00:00,15.9,72,0.00,14.6,15.9,0.120,0.132,2.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 09:00:00,18.0,63,0.00,16.4,15.9,0.120,0.132,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 10:00:00,20.1,57,0.00,18.5,15.9,0.119,0.132,3.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 11:00:00,21.9,51,0.00,20.8,16.0,0.119,0.132,5.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 12:00:00,23.1,47,0.00,22.9,16.2,0.118,0.132,8.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 13:00:00,23.6,45,0.00,24.5,16.4,0.117,0.132,11.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 14:00:00,22.8,49,0.00,25.6,16.7,0.117,0.132,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 15:00:00,22.4,53,0.00,25.5,17.0,0.116,0.132,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 16:00:00,21.5,52,0.00,25.1,17.0,0.092,0.132,12.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 17:00:00,21.9,49,0.00,25.1,17.3,0.092,0.132,5.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 18:00:00,22.2,45,0.00,25.1,17.5,0.092,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 19:00:00,21.7,46,0.00,24.6,17.7,0.092,0.132,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 20:00:00,20.5,62,0.00,23.4,17.9,0.092,0.132,0.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 21:00:00,18.4,64,0.00,21.7,18.0,0.092,0.132,0.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 22:00:00,16.9,76,0.00,20.1,18.0,0.092,0.132,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-22 23:00:00,15.9,82,0.00,18.8,18.0,0.092,0.132,2.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 00:00:00,15.3,85,0.00,17.7,17.9,0.092,0.132,2.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 01:00:00,14.8,86,0.00,16.8,17.8,0.092,0.132,3.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 02:00:00,14.0,87,0.00,16.1,17.7,0.092,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 03:00:00,13.5,87,0.00,15.4,17.6,0.092,0.132,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 04:00:00,14.2,81,0.00,15.5,17.5,0.075,0.132,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 05:00:00,14.2,78,0.00,14.7,17.3,0.075,0.132,1.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 06:00:00,13.9,77,0.00,14.1,17.2,0.075,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 07:00:00,15.2,74,0.00,14.1,17.0,0.075,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 08:00:00,16.9,64,0.00,15.2,16.9,0.075,0.132,2.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 09:00:00,19.4,56,0.00,17.2,16.8,0.075,0.132,1.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 10:00:00,21.6,49,0.00,19.6,16.8,0.075,0.132,3.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 11:00:00,23.5,43,0.00,22.1,16.9,0.075,0.132,5.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 12:00:00,24.4,40,0.00,24.2,17.1,0.075,0.132,7.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 13:00:00,25.3,39,0.00,26.2,17.3,0.075,0.132,10.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 14:00:00,26.0,40,0.00,27.8,17.6,0.075,0.132,10.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 15:00:00,26.2,40,0.00,29.1,17.9,0.075,0.132,9.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 16:00:00,25.5,37,0.00,28.6,18.0,0.078,0.132,10.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 17:00:00,24.6,43,0.60,28.0,18.3,0.082,0.132,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 18:00:00,23.8,50,0.00,27.0,18.5,0.082,0.132,9.9,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 19:00:00,23.1,54,0.00,26.1,18.7,0.082,0.132,1.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 20:00:00,22.5,65,0.00,25.0,18.9,0.082,0.132,0.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 21:00:00,20.6,64,0.00,23.2,19.0,0.082,0.132,0.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 22:00:00,19.3,70,0.00,21.8,19.0,0.082,0.132,1.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-23 23:00:00,18.1,76,0.00,20.7,19.0,0.082,0.132,3.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 00:00:00,16.7,85,0.00,19.6,19.0,0.082,0.132,2.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 01:00:00,15.8,91,0.00,18.7,18.9,0.082,0.132,1.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 02:00:00,14.6,96,0.00,17.8,18.8,0.082,0.132,4.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 03:00:00,14.5,94,0.00,17.2,18.7,0.082,0.132,10.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 04:00:00,16.3,77,0.00,17.8,18.8,0.067,0.132,10.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 05:00:00,15.8,81,0.00,17.3,18.7,0.067,0.132,11.2,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 06:00:00,15.2,85,0.00,17.0,18.6,0.067,0.132,10.1,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 07:00:00,15.5,80,0.00,16.9,18.5,0.067,0.132,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 08:00:00,16.5,74,0.00,17.4,18.4,0.067,0.132,8.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 09:00:00,18.5,65,0.00,18.7,18.3,0.067,0.132,7.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 10:00:00,19.5,61,0.00,19.9,18.2,0.067,0.132,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 11:00:00,20.7,55,0.00,21.7,18.3,0.067,0.132,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 12:00:00,21.9,51,0.00,23.6,18.3,0.067,0.132,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 13:00:00,22.6,50,0.00,25.4,18.5,0.067,0.132,6.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 14:00:00,22.4,50,0.00,26.3,18.6,0.067,0.132,6.6,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 15:00:00,19.1,62,0.40,25.1,18.8,0.071,0.132,7.7,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 16:00:00,17.8,66,0.00,23.4,18.6,0.074,0.132,9.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 17:00:00,17.5,71,1.40,23.0,18.7,0.088,0.132,8.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 18:00:00,16.4,81,4.00,21.2,18.8,0.138,0.132,10.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 19:00:00,14.9,85,3.20,19.4,18.8,0.177,0.132,10.8,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 20:00:00,14.1,87,1.60,17.8,18.7,0.197,0.132,9.3,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 21:00:00,13.2,91,2.40,16.5,18.5,0.228,0.133,9.0,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 22:00:00,12.7,91,2.00,15.5,18.3,0.255,0.133,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-24 23:00:00,12.2,91,9.70,14.8,18.1,0.382,0.134,8.5,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
2025-05-25 00:00:00,12.0,95,12.60,14.4,17.8,0.392,0.175,7.4,42.636204,25.353981,442.0,10800,Europe/Sofia,GMT+3
